Median Income,poverty_rate,percent_completed_hs,share_white,share_black,share_native_american,share_asian,share_hispanic,police_killing
33750,25.2,81.1,95.5,1.7,0.5,0.0,2.7,0.0
40340,17.5,84.1,95.6,0.8,0.5,0.3,2.8,0.0
32647,22.7,78.3,93.4,2.4,0.6,0.7,2.3,0.0
18333,53.3,65.9,29.2,67.1,0.0,0.0,4.3,0.0
18563,31.0,70.3,27.8,69.4,0.6,0.0,1.1,0.0
41250,29.3,95.0,92.2,0.0,0.0,0.0,6.3,0.0
31125,32.2,69.9,76.5,19.5,0.9,0.0,0.0,0.0
26042,10.2,71.2,97.8,0.0,1.5,0.0,0.7,0.0
55426,13.9,92.4,93.6,0.7,0.9,0.3,5.8,0.0
27656,22.7,87.5,40.2,56.4,0.0,0.4,1.7,0.0
39063,25.4,70.9,97.8,0.4,0.7,0.0,1.9,0.0
35000,21.3,85.4,71.3,24.6,0.0,0.4,2.2,0.0
37137,14.0,85.8,96.9,0.2,0.5,0.1,1.7,1.0
28358,26.7,79.7,98.0,0.4,0.1,0.1,1.6,0.0
25000,28.6,80.9,99.1,0.0,0.0,0.0,0.0,0.0
30719,32.1,84.8,21.8,75.6,0.2,0.6,1.5,0.0
28125,48.1,79.1,97.1,0.0,0.0,1.7,0.8,0.0
27963,27.5,85.1,88.9,4.2,0.6,0.6,6.5,0.0
49821,6.0,72.3,98.4,0.0,1.0,0.0,1.3,0.0
32386,13.6,79.8,97.1,0.0,0.0,0.3,2.6,0.0
37083,27.5,90.3,69.5,24.8,1.0,0.0,3.9,0.0
31765,22.9,87.8,95.6,1.0,0.5,0.3,2.4,0.0
35000,16.3,78.2,99.1,0.0,0.0,0.0,0.9,0.0
24625,27.9,66.4,98.9,0.0,0.0,0.0,0.7,0.0
29375,28.1,85.7,60.7,37.0,0.0,0.2,0.9,0.0
45700,9.1,86.8,92.3,0.8,0.7,0.6,5.7,0.0
29750,26.3,73.5,100.0,0.0,0.0,0.0,0.0,0.0
42750,17.6,88.4,94.8,1.4,0.3,0.0,4.8,0.0
51522,10.1,87.7,95.1,0.5,1.3,1.3,2.0,0.0
58177,10.1,92.9,91.8,0.8,2.9,0.7,4.5,0.0
51806,25.0,89.5,99.0,0.3,0.0,0.0,0.7,0.0
26220,38.1,81.0,46.3,49.9,0.3,0.1,2.9,0.0
33438,33.2,81.5,96.8,0.0,0.5,0.0,0.9,0.0
30341,21.6,79.5,97.4,0.3,0.3,0.1,1.3,0.0
38750,13.4,83.3,94.6,0.5,1.5,0.0,4.0,0.0
27596,36.3,75.3,99.1,0.0,0.2,0.0,0.9,0.0
31025,15.2,54.4,99.2,0.0,0.8,0.0,0.0,0.0
33156,30.0,84.3,97.2,0.2,0.3,0.1,2.2,0.0
53393,18.3,87.9,91.7,4.8,0.1,0.5,1.8,0.0
13750,43.8,44.0,6.4,88.7,0.0,0.0,5.0,0.0
23194,31.8,78.7,95.4,0.4,1.3,0.0,0.9,0.0
23750,46.1,78.1,60.4,36.7,0.1,0.1,2.0,0.0
40605,17.6,83.7,95.4,3.0,0.5,0.3,0.5,0.0
58882,3.9,94.5,92.2,3.6,0.4,0.8,2.6,0.0
33125,36.4,80.7,87.7,8.8,0.0,0.0,2.6,0.0
52943,15.3,82.2,73.7,1.4,1.0,2.6,31.5,0.0
31675,13.7,89.6,89.9,7.2,0.8,0.3,3.1,0.0
16250,52.5,59.9,27.3,70.7,0.0,0.0,0.5,0.0
62222,15.9,78.6,90.0,0.0,0.2,0.2,7.1,0.0
30000,35.0,89.0,36.8,62.5,0.0,0.0,0.4,0.0
36250,48.9,84.2,93.4,0.0,0.0,0.0,6.6,0.0
29375,27.7,76.3,96.8,0.0,1.4,0.0,1.4,0.0
35541,26.2,81.3,83.2,5.5,0.7,1.6,11.7,0.0
47500,2.7,77.5,97.8,0.4,0.0,0.4,0.0,0.0
24167,42.2,85.9,94.8,0.8,1.2,0.4,1.2,0.0
32813,37.1,76.6,93.2,0.0,6.8,0.0,4.5,0.0
31750,18.9,72.3,99.1,0.0,0.0,0.0,0.9,0.0
24330,29.1,77.8,96.5,0.3,0.6,0.3,1.4,0.0
24330,29.1,77.8,97.7,0.7,0.2,0.2,1.7,0.0
24330,29.1,93.4,96.5,0.3,0.6,0.3,1.4,0.0
24330,29.1,93.4,97.7,0.7,0.2,0.2,1.7,0.0
24330,7.4,77.8,96.5,0.3,0.6,0.3,1.4,0.0
24330,7.4,77.8,97.7,0.7,0.2,0.2,1.7,0.0
24330,7.4,93.4,96.5,0.3,0.6,0.3,1.4,0.0
24330,7.4,93.4,97.7,0.7,0.2,0.2,1.7,0.0
55495,29.1,77.8,96.5,0.3,0.6,0.3,1.4,0.0
55495,29.1,77.8,97.7,0.7,0.2,0.2,1.7,0.0
55495,29.1,93.4,96.5,0.3,0.6,0.3,1.4,0.0
55495,29.1,93.4,97.7,0.7,0.2,0.2,1.7,0.0
55495,7.4,77.8,96.5,0.3,0.6,0.3,1.4,0.0
55495,7.4,77.8,97.7,0.7,0.2,0.2,1.7,0.0
55495,7.4,93.4,96.5,0.3,0.6,0.3,1.4,0.0
55495,7.4,93.4,97.7,0.7,0.2,0.2,1.7,0.0
38125,15.6,86.5,95.8,0.0,0.7,0.0,4.4,0.0
32045,11.6,88.8,96.0,0.0,1.3,0.9,0.0,0.0
40561,19.8,89.7,86.8,7.5,0.5,1.3,4.6,0.0
44583,26.2,81.4,99.3,0.0,0.0,0.0,0.0,0.0
54375,9.2,90.7,71.5,21.3,0.3,1.3,7.1,0.0
45966,10.2,90.4,95.0,1.6,0.4,0.5,2.8,1.0
23750,56.0,80.9,44.0,56.0,0.0,0.0,1.2,0.0
58245,13.0,93.9,75.3,18.5,0.5,1.6,4.0,0.0
25313,33.3,88.1,96.9,0.0,0.3,0.0,1.7,0.0
31250,45.3,89.2,95.6,2.8,1.7,0.0,1.7,0.0
43431,20.2,78.4,74.2,0.8,4.6,1.6,20.8,0.0
34524,17.1,88.2,71.5,25.0,0.4,0.1,1.2,0.0
46875,13.3,90.1,97.4,0.0,0.0,0.0,1.3,0.0
41250,21.1,96.2,100.0,0.0,0.0,0.0,1.0,0.0
26607,23.5,65.5,56.4,38.4,0.0,0.0,4.9,0.0
42319,23.3,71.7,64.7,1.8,1.0,2.0,35.4,1.0
30625,17.8,90.5,75.9,0.0,13.8,0.0,12.6,0.0
25848,30.2,83.1,41.1,56.8,0.4,0.1,1.7,0.0
23958,31.7,81.4,75.0,22.4,0.7,0.2,0.9,0.0
54375,0.0,83.1,97.4,0.9,0.0,0.0,0.9,0.0
32875,27.9,81.8,40.9,57.8,0.1,0.0,0.9,0.0
39844,20.4,84.5,96.4,0.0,0.0,0.7,0.7,0.0
19931,23.0,74.4,31.5,60.8,0.2,0.2,8.2,1.0
35349,22.5,82.0,58.7,36.5,0.2,0.7,3.5,0.0
42500,27.0,87.5,86.7,3.5,0.9,7.9,0.9,0.0
25000,23.7,66.3,97.3,0.0,0.0,0.0,0.0,0.0
25114,32.5,84.3,95.8,1.8,0.7,0.0,0.4,0.0
23088,43.0,83.7,88.3,0.6,2.3,0.2,4.3,0.0
23088,43.0,83.7,89.7,6.3,0.8,0.8,1.4,0.0
23088,43.0,90.1,88.3,0.6,2.3,0.2,4.3,0.0
23088,43.0,90.1,89.7,6.3,0.8,0.8,1.4,0.0
23088,12.5,83.7,88.3,0.6,2.3,0.2,4.3,0.0
23088,12.5,83.7,89.7,6.3,0.8,0.8,1.4,0.0
23088,12.5,90.1,88.3,0.6,2.3,0.2,4.3,0.0
23088,12.5,90.1,89.7,6.3,0.8,0.8,1.4,0.0
50250,43.0,83.7,88.3,0.6,2.3,0.2,4.3,0.0
50250,43.0,83.7,89.7,6.3,0.8,0.8,1.4,0.0
50250,43.0,90.1,88.3,0.6,2.3,0.2,4.3,0.0
50250,43.0,90.1,89.7,6.3,0.8,0.8,1.4,0.0
50250,12.5,83.7,88.3,0.6,2.3,0.2,4.3,0.0
50250,12.5,83.7,89.7,6.3,0.8,0.8,1.4,0.0
50250,12.5,90.1,88.3,0.6,2.3,0.2,4.3,0.0
50250,12.5,90.1,89.7,6.3,0.8,0.8,1.4,0.0
20357,36.1,70.9,93.5,0.2,1.0,0.5,2.0,0.0
16786,64.9,62.1,4.0,91.9,0.0,0.0,3.0,0.0
34615,15.5,81.1,23.7,69.7,0.9,0.8,2.6,0.0
27054,33.6,85.0,96.6,1.0,0.1,0.0,1.1,0.0
35000,23.5,76.2,95.6,3.0,0.5,0.2,1.2,0.0
38292,22.1,85.1,62.4,33.2,0.6,0.6,2.8,0.0
39875,25.3,80.2,65.1,31.0,0.2,0.2,2.7,0.0
51000,34.3,79.5,84.0,12.0,0.9,0.0,3.1,0.0
27250,14.3,86.2,2.9,96.7,0.4,0.0,0.0,0.0
71645,12.1,95.4,92.9,0.3,0.5,0.6,5.7,0.0
48250,4.1,88.6,97.9,0.6,0.0,0.0,0.0,0.0
29303,26.4,77.2,90.3,6.7,0.4,0.3,2.7,0.0
36591,18.6,76.2,92.7,6.1,0.3,0.0,0.6,0.0
46625,13.2,88.2,97.3,0.2,0.4,0.4,2.9,0.0
56023,6.0,87.0,97.3,0.7,0.5,0.5,1.2,0.0
35625,9.0,76.1,89.4,0.0,0.0,0.0,15.6,0.0
17353,35.6,65.2,14.5,85.0,0.0,0.0,0.3,0.0
31063,17.5,81.5,41.8,55.2,1.5,0.0,0.6,0.0
36094,27.4,87.2,94.5,2.8,0.0,0.0,2.6,0.0
35417,39.3,92.2,93.5,5.3,0.0,0.0,1.8,0.0
41786,11.2,87.7,95.6,0.5,1.1,0.0,3.8,0.0
39414,22.9,86.0,82.3,2.1,2.4,3.1,11.6,0.0
18750,58.8,67.6,98.9,0.0,1.1,0.0,1.1,0.0
66277,7.2,94.7,96.1,0.6,0.7,0.2,2.6,0.0
38214,22.6,84.2,96.1,0.6,0.0,0.0,0.3,0.0
19875,31.3,77.0,22.4,75.7,0.4,0.0,1.6,0.0
18505,35.6,75.7,30.6,67.2,0.1,0.1,1.2,0.0
27130,30.5,71.5,85.0,0.4,1.0,2.6,15.5,0.0
34567,19.8,85.3,96.6,1.9,0.4,0.2,1.0,0.0
46655,11.4,81.1,94.0,1.1,1.2,0.6,3.1,0.0
28938,30.8,75.8,45.3,40.9,0.3,0.3,15.0,0.0
36875,35.7,85.9,52.2,43.3,0.0,0.6,2.2,0.0
21250,19.6,71.7,68.2,29.9,0.0,0.0,1.4,0.0
40500,10.9,81.8,94.1,1.8,0.7,0.3,2.7,0.0
25625,20.8,67.9,96.0,1.3,0.0,0.0,1.3,0.0
42788,7.7,82.2,63.4,33.4,0.0,0.0,2.2,0.0
38750,10.6,82.2,95.8,0.0,1.0,0.0,2.6,0.0
44006,7.6,88.2,94.4,0.1,1.2,0.5,3.3,0.0
30627,30.9,80.6,34.4,63.5,0.2,0.4,1.6,1.0
38333,34.8,85.5,86.5,7.0,0.0,0.0,7.0,0.0
38636,22.3,86.7,73.0,26.8,0.0,0.0,0.6,0.0
35000,30.2,42.9,84.8,13.0,2.2,0.0,2.2,0.0
61477,11.0,90.6,83.8,10.6,0.3,3.8,1.4,0.0
21845,37.0,70.5,65.1,0.4,2.1,0.0,52.1,0.0
26406,8.9,78.4,35.9,61.5,0.0,0.0,5.1,0.0
58750,0.0,100.0,97.4,0.0,0.0,0.0,0.0,0.0
38750,15.3,90.4,82.9,14.5,0.0,0.0,2.6,0.0
34500,30.9,87.3,26.2,71.2,0.0,0.0,2.2,0.0
22188,28.2,84.0,20.9,76.7,0.2,0.0,2.7,0.0
48000,22.1,81.8,75.3,21.7,0.3,0.7,1.0,0.0
29792,29.4,74.3,63.1,34.8,0.0,0.0,1.6,0.0
15750,64.0,71.2,26.9,68.9,0.6,1.2,0.0,0.0
37917,20.5,79.4,95.9,0.3,0.5,0.5,2.0,0.0
51250,27.5,76.8,91.7,2.1,1.6,0.0,1.6,0.0
29185,15.2,79.1,21.6,71.2,0.5,4.7,2.2,0.0
60417,10.8,87.8,95.0,0.0,0.9,0.7,1.6,0.0
31563,18.4,73.1,33.9,62.7,0.3,0.3,3.4,0.0
39015,22.3,83.4,65.7,31.4,0.2,0.9,1.9,0.0
35917,7.9,77.7,95.1,1.4,2.1,0.0,1.4,0.0
29402,16.8,79.2,97.1,0.2,0.8,0.2,2.6,0.0
18125,40.6,77.6,88.3,1.0,0.0,0.0,1.9,0.0
156953,2.5,100.0,83.6,0.4,0.7,11.1,4.4,0.0
152713,0.0,77.1,49.6,0.0,0.3,0.9,58.4,0.0
89150,7.6,88.2,86.4,0.8,0.9,2.0,18.1,0.0
33298,40.3,67.5,43.8,20.5,1.3,1.9,58.3,0.0
113658,5.8,95.1,84.3,1.3,0.3,7.5,9.5,0.0
99638,6.4,96.6,85.4,1.8,0.7,2.3,18.3,0.0
43505,7.0,81.1,82.4,1.0,1.8,2.1,24.3,1.0
62715,11.7,92.5,91.9,0.3,1.3,0.7,8.7,0.0
32845,37.4,45.9,56.4,2.1,2.4,3.4,63.6,0.0
79312,9.8,91.3,50.8,6.4,0.6,31.2,11.0,0.0
165070,1.9,98.5,86.9,0.5,0.1,8.2,5.8,0.0
79596,11.4,96.4,54.6,3.5,0.5,31.2,10.2,0.0
33015,40.8,70.5,91.4,0.0,4.8,0.5,5.4,0.0
53582,15.8,80.7,28.3,1.5,0.6,52.9,34.4,1.0
116250,2.2,90.5,90.7,0.3,0.0,4.5,8.8,0.0
102367,4.9,96.4,72.0,2.0,0.3,14.6,17.1,0.0
121875,3.2,96.6,82.3,3.3,1.5,2.8,15.6,0.0
28929,49.5,37.2,33.5,4.7,0.0,1.7,92.6,0.0
56631,23.2,77.9,43.2,9.4,0.4,16.2,50.1,0.0
27222,48.0,43.3,37.1,0.4,1.1,0.4,84.5,0.0
77883,8.8,90.3,87.3,1.2,1.6,2.2,14.6,1.0
66667,3.4,90.3,79.8,0.0,16.7,0.9,5.3,0.0
54773,13.8,95.0,97.0,0.2,0.5,0.8,3.8,0.0
86050,11.0,89.5,52.8,23.7,0.7,5.4,26.9,0.0
61167,2.5,96.7,93.1,0.3,0.8,1.1,7.1,0.0
61283,10.9,96.2,87.1,1.1,0.3,4.2,7.2,0.0
29730,21.7,88.2,86.0,0.5,2.9,1.6,12.3,0.0
70346,11.4,68.2,42.4,1.3,1.9,13.1,70.7,0.0
43750,27.0,95.6,92.4,0.0,2.2,1.1,5.9,0.0
75997,11.8,85.2,38.9,7.9,0.7,32.9,25.7,0.0
49015,12.8,71.7,54.3,0.3,1.2,2.6,65.4,0.0
60752,16.5,75.8,52.7,2.8,0.8,14.8,52.8,1.0
63967,0.0,93.6,88.5,0.6,1.5,0.6,8.5,0.0
32536,24.6,85.0,83.3,0.7,4.3,2.6,10.8,1.0
57829,19.0,91.2,86.8,0.3,1.3,1.3,13.0,0.0
61531,11.7,89.6,69.6,4.6,0.7,11.1,20.5,0.0
63607,13.0,91.2,63.8,8.8,0.9,13.3,14.5,1.0
64329,15.4,86.9,48.9,17.3,0.9,10.5,31.7,1.0
34153,13.0,86.0,80.0,1.1,1.9,1.2,26.2,0.0
47938,20.6,86.0,69.1,9.1,1.1,2.9,29.2,1.0
81180,6.4,97.7,87.1,0.9,0.7,4.0,9.8,0.0
82500,10.9,95.8,81.3,0.5,0.2,2.3,22.7,0.0
51641,15.2,59.1,57.7,0.6,0.8,0.6,69.9,0.0
79934,9.6,92.1,32.3,1.2,0.3,59.2,12.1,0.0
29435,41.3,91.9,81.8,2.0,2.3,2.6,11.6,0.0
45489,21.4,90.2,70.2,8.7,1.0,5.6,18.6,0.0
35500,25.4,65.3,49.5,2.4,1.5,2.0,67.0,0.0
52034,12.0,92.2,93.4,0.5,0.7,1.2,6.7,0.0
76970,11.5,91.3,75.0,0.6,1.4,1.8,34.9,0.0
62032,6.8,93.9,85.3,0.9,0.7,3.4,15.7,0.0
60749,12.4,76.9,39.0,3.6,0.6,37.1,35.8,0.0
60500,1.8,78.5,83.1,0.0,2.7,1.0,18.3,0.0
35609,29.3,33.6,53.1,1.0,1.2,0.8,92.7,0.0
45621,18.4,76.6,30.6,19.5,1.1,18.4,42.8,0.0
66607,11.0,92.6,86.4,2.1,1.0,2.4,15.6,1.0
"250,000+",3.8,97.7,80.5,1.1,0.1,13.2,3.9,0.0
41414,26.2,72.5,65.4,4.3,1.3,5.0,52.6,1.0
40417,15.1,85.6,86.4,0.4,4.4,1.0,13.0,0.0
53984,12.8,93.1,89.0,0.8,1.0,1.8,10.0,0.0
100875,2.0,97.7,93.1,0.2,0.8,1.1,6.1,0.0
31763,39.6,54.4,46.7,2.7,2.2,4.3,70.3,0.0
59191,14.3,76.9,62.0,0.5,0.6,1.3,55.8,0.0
32432,36.4,48.8,39.0,10.5,1.2,0.7,71.8,1.0
50647,27.5,88.9,93.5,0.8,1.1,0.5,5.9,0.0
71148,12.8,73.0,55.6,0.9,0.7,8.8,82.1,0.0
53135,17.6,77.7,57.6,3.2,1.2,8.7,67.6,1.0
30750,23.0,63.9,41.1,0.1,0.7,1.4,68.3,0.0
57095,19.8,79.6,56.8,8.2,1.5,6.2,45.5,1.0
51742,16.7,62.6,43.9,1.2,0.9,14.2,80.1,0.0
98125,7.0,85.2,92.5,0.6,0.2,0.4,9.9,0.0
28571,26.7,75.0,58.4,0.5,0.7,2.7,51.7,0.0
41307,8.7,92.5,84.1,0.8,2.6,0.6,7.3,0.0
40405,21.2,80.0,64.7,7.3,2.2,5.2,41.1,0.0
39632,33.7,79.8,52.3,14.6,2.1,3.2,42.8,1.0
27045,27.6,98.4,95.4,0.2,1.9,0.2,4.2,0.0
44745,25.1,67.6,41.4,11.6,1.1,9.9,54.9,0.0
74934,4.2,73.6,49.7,10.6,1.0,21.0,29.7,0.0
33583,28.3,75.2,78.0,1.1,4.7,3.5,16.9,0.0
38786,12.5,93.6,71.9,8.9,2.4,3.4,14.5,0.0
83159,4.6,96.6,92.3,1.4,0.9,1.1,7.7,0.0
64830,11.8,86.8,62.8,6.2,1.5,7.7,40.3,1.0
37269,27.7,47.4,53.8,0.9,0.9,0.7,93.1,1.0
51690,14.2,82.3,92.0,0.6,1.5,1.1,6.4,0.0
208571,3.9,99.2,84.1,2.8,0.2,8.7,5.0,0.0
48823,17.9,77.6,42.2,14.0,1.0,11.6,52.3,1.0
37882,28.1,44.3,49.5,0.9,1.1,0.6,95.7,0.0
109631,6.2,94.9,67.6,1.6,0.3,19.9,11.5,0.0
169659,3.5,99.5,93.8,0.1,0.0,2.8,3.5,0.0
46510,0.0,100.0,91.6,0.0,0.6,0.3,7.8,0.0
51823,7.9,94.3,92.1,0.6,2.4,0.5,7.8,0.0
88394,5.4,95.7,72.5,5.6,0.5,11.1,12.0,0.0
70266,10.8,96.6,91.3,0.5,0.8,1.1,8.3,0.0
66237,20.4,95.7,59.5,10.0,0.4,19.3,10.8,0.0
60020,10.0,89.4,74.6,2.5,0.9,3.3,32.6,0.0
38810,14.7,82.3,87.7,0.6,3.4,0.9,6.9,0.0
35980,19.9,77.2,74.3,0.1,12.1,3.9,12.7,0.0
35988,6.2,90.6,86.2,1.9,0.7,2.2,13.1,0.0
97327,8.9,95.0,82.4,2.2,0.1,8.9,5.7,0.0
45227,7.5,83.2,84.6,0.0,4.8,0.3,23.1,0.0
44024,19.7,89.9,83.3,0.7,1.6,0.8,18.9,0.0
42031,18.8,88.6,83.8,0.4,1.0,1.6,21.4,0.0
83456,1.6,98.3,90.3,0.6,0.6,2.9,15.4,0.0
34911,27.8,73.0,76.3,0.6,3.2,0.5,34.0,0.0
60417,21.7,100.0,78.5,0.0,11.8,0.0,11.8,0.0
49250,10.6,90.4,67.9,0.2,24.9,0.7,10.4,0.0
28977,19.7,80.0,85.7,1.1,3.8,0.2,12.1,0.0
29250,36.1,41.4,31.4,0.4,2.6,19.5,73.7,0.0
41069,13.0,85.8,73.9,0.6,2.3,1.6,30.9,0.0
163100,2.7,98.2,73.6,1.8,0.2,19.3,5.0,0.0
70764,0.0,100.0,93.0,0.9,0.8,2.6,7.5,0.0
126406,3.8,96.6,90.7,0.5,0.5,3.4,8.6,0.0
122929,8.3,100.0,81.7,0.0,0.0,1.2,18.0,0.0
46792,22.0,58.8,54.5,2.7,1.3,1.4,81.0,0.0
56991,18.4,93.4,87.3,0.4,4.4,1.0,6.5,0.0
42875,2.8,97.2,90.7,1.2,0.6,0.0,6.4,0.0
42798,24.4,69.4,59.5,15.0,1.2,1.5,53.2,0.0
86118,9.0,89.6,88.3,0.2,0.4,3.1,11.7,0.0
20959,28.2,84.8,89.9,0.2,2.6,0.7,9.7,0.0
74524,16.9,95.6,86.8,1.7,0.6,1.0,16.0,0.0
14821,35.2,86.1,75.6,12.5,2.7,0.3,20.0,0.0
72398,12.4,90.9,82.1,1.3,1.4,2.4,26.9,0.0
84526,12.0,88.2,66.9,3.7,0.9,9.6,40.7,0.0
94444,12.0,94.9,92.4,0.3,0.6,1.9,6.3,0.0
68987,5.7,92.4,80.2,1.7,0.7,3.5,22.4,0.0
37865,20.8,68.9,60.9,0.9,1.7,0.7,50.2,0.0
41796,7.7,94.7,84.5,0.2,3.5,1.1,7.9,0.0
28750,33.4,80.2,77.5,7.2,2.2,2.1,18.0,0.0
34009,20.6,54.1,38.7,0.6,1.5,6.8,85.2,0.0
31563,15.0,77.9,80.7,0.6,1.0,0.6,35.5,0.0
41620,20.1,81.2,70.8,6.6,0.7,2.4,25.6,0.0
79964,10.9,93.5,90.0,1.1,0.6,1.6,7.4,1.0
56667,13.2,73.1,67.7,0.7,1.4,1.3,49.1,0.0
109583,8.8,90.2,62.2,2.1,0.4,26.3,20.8,0.0
53542,21.6,86.2,91.4,0.0,2.2,0.0,11.8,0.0
37637,25.2,70.4,54.4,2.0,1.0,1.4,81.5,1.0
83717,7.1,92.1,67.1,1.4,0.5,18.2,25.0,0.0
92589,7.3,90.6,67.9,6.6,0.6,7.9,26.8,0.0
28361,45.0,37.6,47.4,1.0,1.0,0.8,82.9,0.0
63750,0.1,69.2,84.2,0.2,7.5,0.2,25.7,0.0
88141,4.8,93.7,60.2,1.9,0.5,25.3,16.6,0.0
98750,4.4,86.9,40.8,2.4,0.7,40.1,23.5,0.0
73787,11.4,98.7,89.9,0.5,0.6,1.0,10.1,0.0
45254,17.2,91.5,87.1,0.7,2.7,0.8,10.2,0.0
45469,16.4,90.0,93.0,0.4,1.5,1.0,6.9,0.0
71667,5.6,89.3,81.0,0.8,1.6,2.8,30.1,0.0
70588,13.4,83.1,45.3,3.8,1.1,26.7,39.3,0.0
58472,19.9,93.7,85.1,0.2,5.4,0.0,8.2,0.0
66076,11.0,88.7,72.7,2.5,0.5,11.6,24.5,1.0
66076,11.0,88.7,60.8,2.7,1.3,7.7,50.9,1.0
66076,11.0,85.0,72.7,2.5,0.5,11.6,24.5,1.0
66076,11.0,85.0,60.8,2.7,1.3,7.7,50.9,1.0
66076,12.1,88.7,72.7,2.5,0.5,11.6,24.5,1.0
66076,12.1,88.7,60.8,2.7,1.3,7.7,50.9,1.0
66076,12.1,85.0,72.7,2.5,0.5,11.6,24.5,1.0
66076,12.1,85.0,60.8,2.7,1.3,7.7,50.9,1.0
65472,11.0,88.7,72.7,2.5,0.5,11.6,24.5,1.0
65472,11.0,88.7,60.8,2.7,1.3,7.7,50.9,1.0
65472,11.0,85.0,72.7,2.5,0.5,11.6,24.5,1.0
65472,11.0,85.0,60.8,2.7,1.3,7.7,50.9,1.0
65472,12.1,88.7,72.7,2.5,0.5,11.6,24.5,1.0
65472,12.1,88.7,60.8,2.7,1.3,7.7,50.9,1.0
65472,12.1,85.0,72.7,2.5,0.5,11.6,24.5,1.0
65472,12.1,85.0,60.8,2.7,1.3,7.7,50.9,1.0
94500,6.9,96.6,67.7,1.2,0.3,20.3,13.8,0.0
32105,23.8,81.2,85.1,0.4,7.4,0.2,8.4,0.0
56250,11.9,87.0,85.8,0.0,5.3,1.4,6.8,0.0
52206,10.6,97.1,93.1,0.0,1.8,1.7,4.4,0.0
33889,37.1,53.0,35.4,2.4,0.7,0.7,78.4,0.0
74583,3.6,73.0,71.3,4.8,0.9,0.3,39.4,1.0
25402,34.2,42.0,50.0,2.0,1.5,2.3,76.2,0.0
35833,30.7,74.1,69.1,5.3,3.6,1.5,44.8,1.0
106050,7.9,97.0,83.9,1.6,0.2,8.6,6.4,0.0
34742,27.4,56.6,60.0,0.3,0.5,1.3,96.8,1.0
54245,22.8,79.5,65.1,15.2,0.9,2.6,38.1,0.0
46025,14.8,88.3,86.0,1.1,1.3,1.3,22.4,1.0
31019,32.6,57.3,41.7,20.9,1.0,1.2,64.1,0.0
52733,16.3,71.8,72.5,0.5,0.4,0.9,49.4,0.0
75179,9.3,93.4,79.5,0.6,1.7,3.8,28.1,0.0
53194,29.4,75.9,68.5,0.4,3.7,0.4,37.7,0.0
26103,45.0,63.1,48.5,1.2,3.3,2.1,90.1,0.0
65231,4.6,84.9,87.8,0.3,1.4,1.2,15.3,0.0
79150,0.6,93.5,90.0,0.0,1.1,0.9,14.3,0.0
88152,6.4,92.2,75.1,1.9,0.6,10.2,22.9,1.0
60858,6.9,90.2,85.6,0.3,0.8,1.3,19.7,0.0
101618,3.1,91.7,79.2,0.8,0.9,6.7,18.0,0.0
75073,9.9,92.9,89.1,0.8,1.1,2.3,11.3,0.0
71944,11.9,94.5,91.7,0.4,0.8,1.0,11.3,0.0
160583,8.0,97.4,39.9,2.4,0.2,50.8,6.3,0.0
96906,6.2,93.8,66.9,2.9,0.7,16.1,18.4,0.0
57521,26.8,75.8,77.6,4.2,3.4,1.2,29.6,1.0
39714,10.8,98.9,71.7,9.6,1.6,2.9,22.3,0.0
41715,9.0,100.0,70.9,9.3,1.4,2.8,24.4,0.0
32125,15.7,89.1,74.1,0.0,9.5,1.3,3.2,0.0
45463,19.3,84.8,92.7,0.6,2.2,0.3,7.6,0.0
31806,32.7,22.6,52.4,1.1,0.6,0.2,98.9,0.0
78556,6.5,95.9,89.9,1.2,0.6,1.8,12.3,0.0
57458,10.0,92.5,80.3,1.2,0.6,4.3,19.7,0.0
90597,9.1,95.8,82.8,1.3,0.5,7.1,13.3,0.0
74758,8.1,97.3,93.1,0.3,0.2,3.0,4.7,0.0
88516,4.7,92.1,91.8,0.5,0.5,1.6,7.4,0.0
54322,16.6,93.4,80.6,4.8,0.9,4.3,11.7,1.0
83750,12.5,97.2,94.1,0.2,0.8,2.7,2.5,0.0
71174,9.3,79.5,71.7,0.8,1.1,2.3,48.7,0.0
72421,10.9,79.6,23.8,23.8,0.6,25.6,38.6,1.0
45735,28.2,100.0,68.5,0.0,7.6,0.0,17.4,0.0
43594,31.3,51.1,49.0,0.6,1.5,8.9,63.7,0.0
91159,10.0,91.2,78.8,0.8,0.6,4.9,26.2,0.0
80196,12.0,92.1,79.3,5.9,0.5,3.2,17.2,0.0
67679,0.0,53.3,65.9,2.2,0.0,0.7,42.0,0.0
56103,9.0,97.2,93.1,0.6,0.0,1.6,2.9,0.0
104427,6.8,91.9,71.6,3.3,0.6,11.4,24.8,1.0
114784,1.9,98.3,85.6,2.2,0.1,8.5,6.0,0.0
85596,7.4,92.2,58.0,6.9,0.5,21.4,17.4,0.0
49654,25.2,46.4,43.3,1.5,1.5,2.6,90.1,0.0
39872,23.1,75.3,63.5,2.6,1.1,5.0,58.8,1.0
59219,16.9,89.8,88.5,0.7,1.5,1.5,9.7,0.0
58175,9.6,93.5,91.3,0.2,0.5,2.1,8.0,0.0
41667,11.8,95.5,89.8,0.3,2.0,1.4,6.5,0.0
60673,12.5,92.1,94.2,0.3,0.5,0.4,6.3,0.0
28500,19.7,88.8,82.1,0.2,2.9,0.0,16.7,0.0
47858,17.9,67.9,57.7,2.6,1.3,6.8,56.0,1.0
